Nom,Lien,Prix,Lieu,Taille,Taille_terrain,Pieces
Nouveauté ensembles de 2 maisons  st quay portrieux,https://www.etreproprio.com/immobilier-22052654-vente-nouveaute-ensembles-de-2-maisons-st-quay-portrieux-saint-quay-portrieux,492 560,Saint-Quay-Portrieux 22410,136,420,8
À vendre – authentique demeure en pierres à proximité de saint quay portrieux et binic,https://www.etreproprio.com/immobilier-23409856-vente-a-vendre-authentique-demeure-en-pierres-a-proximite-de-saint-quay-portrieux-et-binic-saint-quay-portrieux,315 000,Saint-Quay-Portrieux 22410,170,480,8
Maison à vendre saint-quay-portrieux,https://www.etreproprio.com/immobilier-21937813-vente-maison-a-vendre-saint-quay-portrieux-saint-quay-portrieux,193 325,Saint-Quay-Portrieux 22410,77,340,3
"Emplacement premium lumineuse maison t4, jardin, belles prestations, proche de la mer",https://www.etreproprio.com/immobilier-22571997-vente-emplacement-premium-lumineuse-maison-t4-jardin-belles-prestations-proche-de-la-mer-saint-quay-portrieux,345 000,Saint-Quay-Portrieux 22410,84,98,4
"Lumineuse maison t3 neuve à proximité de la mer, jardin privatif, bel environnement, prestations de qualité",https://www.etreproprio.com/immobilier-22571998-vente-lumineuse-maison-t3-neuve-a-proximite-de-la-mer-jardin-privatif-bel-environnement-prestations-de-qualite-saint-quay-portrieux,303 000,Saint-Quay-Portrieux 22410,69,94,3
Saint quay portrieux : a vendre maison secteur du port !,https://www.etreproprio.com/immobilier-20698981-vente-saint-quay-portrieux-a-vendre-maison-secteur-du-port-saint-quay-portrieux,212 000,Saint-Quay-Portrieux 22410,77,152,3
Saint quay portrieux - kertugal,https://www.etreproprio.com/immobilier-22998026-vente-saint-quay-portrieux-kertugal-saint-quay-portrieux,315 000,Saint-Quay-Portrieux 22410,113,705,4
Longère sur saint-rieul / 136m2 / terrain 5 208m2 / location + habitation,https://www.etreproprio.com/immobilier-23140306-vente-longere-sur-saint-rieul-136m2-terrain-5-208m2-location-habitation-saint-rieul,309 000,Saint-Rieul 22270,136,5 208,6
Maison 96m² à saint-samson-sur-rance,https://www.etreproprio.com/immobilier-23548588-vente-maison-96m-a-saint-samson-sur-rance-saint-samson-sur-rance,239 400,Saint-Samson-Sur-Rance 22100,96,880,5
Maison 111m² à saint-samson-sur-rance,https://www.etreproprio.com/immobilier-23832166-vente-maison-111m-a-saint-samson-sur-rance-saint-samson-sur-rance,218 000,Saint-Samson-Sur-Rance 22100,111,1 400,5
Maison 85m² à saint-samson-sur-rance,https://www.etreproprio.com/immobilier-23832165-vente-maison-85m-a-saint-samson-sur-rance-saint-samson-sur-rance,157 000,Saint-Samson-Sur-Rance 22100,85,500,4
Maison 94m² à saint-samson-sur-rance,https://www.etreproprio.com/immobilier-23097059-vente-maison-94m-a-saint-samson-sur-rance-saint-samson-sur-rance,283 500,Saint-Samson-Sur-Rance 22100,95,533,4
Maison st samson sur rance 6 pièce(s) 123 m2,https://www.etreproprio.com/immobilier-23107386-vente-maison-st-samson-sur-rance-6-pieces-123-m2-saint-samson-sur-rance,222 600,Saint-Samson-Sur-Rance 22100,123,571,6
Nouveaute  saint-samson-sur -rance,https://www.etreproprio.com/immobilier-23037850-vente-nouveaute-saint-samson-sur-rance-saint-samson-sur-rance,367 500,Saint-Samson-Sur-Rance 22100,111,549,5
Nouveaute saint-samson-sur rance,https://www.etreproprio.com/immobilier-19799801-vente-nouveaute-saint-samson-sur-rance-saint-samson-sur-rance,222 600,Saint-Samson-Sur-Rance 22100,111,1 400,6
Nouveaute saint-samson-sur rance,https://www.etreproprio.com/immobilier-21233252-vente-nouveaute-saint-samson-sur-rance-saint-samson-sur-rance,159 000,Saint-Samson-Sur-Rance 22100,85,,5
Saint quay portrieux : a vendre maison emplacement ideal!,https://www.etreproprio.com/immobilier-22208555-vente-saint-quay-portrieux-a-vendre-maison-emplacement-ideal-saint-quay-portrieux,189 000,Saint-Quay-Portrieux 22410,49,59,3
Maison 4 pièces avec jardin privatif – quartier recherché à saint quay portrieux (22),https://www.etreproprio.com/immobilier-22752373-vente-maison-4-pieces-avec-jardin-privatif-quartier-recherche-a-saint-quay-portrieux-22-saint-quay-portrieux,365 000,Saint-Quay-Portrieux 22325,84,54,4
Maison 4 pièces avec jardin privatif – quartier recherché à saint quay portrieux (22),https://www.etreproprio.com/immobilier-22752371-vente-maison-4-pieces-avec-jardin-privatif-quartier-recherche-a-saint-quay-portrieux-22-saint-quay-portrieux,335 000,Saint-Quay-Portrieux 22325,79,51,4
"Maison familiale en pierre au coeur du portrieux, avec terrasse et jardin en espalier...",https://www.etreproprio.com/immobilier-22734332-vente-maison-familiale-en-pierre-au-coeur-du-portrieux-avec-terrasse-et-jardin-en-espalier-saint-quay-portrieux,354 500,Saint-Quay-Portrieux 22410,120,298,7
"Grande bâtisse en pierres, proche st quay,  ideal investisseurs ou autres",https://www.etreproprio.com/immobilier-22734301-vente-grande-batisse-en-pierres-proche-st-quay-ideal-investisseurs-ou-autres-saint-quay-portrieux,438 900,Saint-Quay-Portrieux 22410,542,841,21
"Maison de ville en pierre, à 2 pas du port et des commerces...",https://www.etreproprio.com/immobilier-22734331-vente-maison-de-ville-en-pierre-a-2-pas-du-port-et-des-commerces-saint-quay-portrieux,219 000,Saint-Quay-Portrieux 22410,72,24,3
"Maison de plain-pied, idéale pied-à-terre à saint-quay-portrieux",https://www.etreproprio.com/immobilier-22604215-vente-maison-de-plain-pied-ideale-pied-a-terre-a-saint-quay-portrieux-saint-quay-portrieux,151 990,Saint-Quay-Portrieux 22410,40,16,3
Maison en pierre saint quay,https://www.etreproprio.com/immobilier-22592083-vente-maison-en-pierre-saint-quay-saint-quay-portrieux,294 000,Saint-Quay-Portrieux 22410,81,403,3
Maison 162m² à saint-quay-portrieux,https://www.etreproprio.com/immobilier-22329615-vente-maison-162m-a-saint-quay-portrieux-saint-quay-portrieux,498 000,Saint-Quay-Portrieux 22410,162,288,9
Plein coeur du bourg de saint quay !,https://www.etreproprio.com/immobilier-21677615-vente-plein-coeur-du-bourg-de-saint-quay-saint-quay-portrieux,448 060,Saint-Quay-Portrieux 22410,155,,5
Saint quay portrieux : a vendre maison vue mer !,https://www.etreproprio.com/immobilier-19213746-vente-saint-quay-portrieux-a-vendre-maison-vue-mer-saint-quay-portrieux,610 000,Saint-Quay-Portrieux 22410,179,2 540,6
A vendre - maison balneaire - st quay - portrieux - type 6 - 160m²,https://www.etreproprio.com/immobilier-19882513-vente-a-vendre-maison-balneaire-st-quay-portrieux-type-6-160m-saint-quay-portrieux,495 704,Saint-Quay-Portrieux 22410,160,288,8
"5mn de saint quay, cadre bucolique !",https://www.etreproprio.com/immobilier-19852122-vente-5mn-de-saint-quay-cadre-bucolique-saint-quay-portrieux,348 400,Saint-Quay-Portrieux 22410,120,1 650,5
"En exclusivité, front de mer à saint quay portrieux",https://www.etreproprio.com/immobilier-19800900-vente-en-exclusivite-front-de-mer-a-saint-quay-portrieux-saint-quay-portrieux,1 100 000,Saint-Quay-Portrieux 22410,170,1 199,6
"Château de calan / villa ker moor, lieu historique de saint-quay-portrieux",https://www.etreproprio.com/immobilier-17377600-vente-chateau-de-calan-villa-ker-moor-lieu-historique-de-saint-quay-portrieux-saint-quay-portrieux,1 800 000,Saint-Quay-Portrieux 22410,330,1 200,10
"St quay portrieux, plages, port et commerces à pied",https://www.etreproprio.com/immobilier-18528715-vente-st-quay-portrieux-plages-port-et-commerces-a-pied-saint-quay-portrieux,386 280,Saint-Quay-Portrieux 22410,110,1 354,5
** exclusivite ** 3 chambres** maison familiale** grenier amenageable** terrain 2707 m²,https://www.etreproprio.com/immobilier-21412551-vente-exclusivite-3-chambres-maison-familiale-grenier-amenageable-terrain-2707-m-saint-servais,95 000,Saint-Servais 22160,97,,6
Maison en pierres à rénover,https://www.etreproprio.com/immobilier-21851214-vente-maison-en-pierres-a-renover-saint-servais,29 500,Saint-Servais 22160,135,,4
Maison 126m² à saint-thelo,https://www.etreproprio.com/immobilier-23362253-vente-maison-126m-a-saint-thelo-saint-thelo,225 000,Saint-Thelo 22460,126,11 913,4
Maison 155m² à saint-thelo,https://www.etreproprio.com/immobilier-23196411-vente-maison-155m-a-saint-thelo-saint-thelo,134 000,Saint-Thelo 22460,155,1 000,6
Maison 526m² à saint-thelo,https://www.etreproprio.com/immobilier-20970773-vente-maison-526m-a-saint-thelo-saint-thelo,1 140 000,Saint-Thelo 22460,526,31 685,17
"Sainte-tréphine, propriété à vendre",https://www.etreproprio.com/immobilier-22942709-vente-sainte-trephine-propriete-a-vendre-sainte-trephine,267 500,Sainte-Trephine 22480,190,6 500,7
"Maison 5 pièces, 115m2, sainte-tréphine (22480)",https://www.etreproprio.com/immobilier-23353989-vente-maison-5-pieces-115m2-sainte-trephine-22480-sainte-trephine,160 000,Sainte-Trephine 22480,115,1 546,5
"Sainte trephine, maison en pierre à vendre",https://www.etreproprio.com/immobilier-20800507-vente-sainte-trephine-maison-en-pierre-a-vendre-sainte-trephine,118 800,Sainte-Trephine 22480,164,10 670,6
A vendre - maison mitoyenne de 95m2 secteur saint trimoël / trois chambres / terrain de 7019m2 / dépendance,https://www.etreproprio.com/immobilier-23574958-vente-a-vendre-maison-mitoyenne-de-95m2-secteur-saint-trimoel-trois-chambres-terrain-de-7019m2-dependance-saint-trimoel,228 800,Saint-Trimoel 22510,95,,4
Maison en pierre de 93m2,https://www.etreproprio.com/immobilier-23716985-vente-maison-en-pierre-de-93m2-saint-vran,134 500,Saint-Vran 22230,92,1 966,4
Maison 127m² à saint-vran,https://www.etreproprio.com/immobilier-23205848-vente-maison-127m-a-saint-vran-saint-vran,193 300,Saint-Vran 22230,127,9 861,7
Maison 112m² à saint-vran,https://www.etreproprio.com/immobilier-23232587-vente-maison-112m-a-saint-vran-saint-vran,180 700,Saint-Vran 22230,112,2 022,4
Maison  8 pièce(s) 183 m2,https://www.etreproprio.com/immobilier-21600977-vente-maison-8-pieces-183-m2-saint-vran,215 000,Saint-Vran 22230,183,3 961,8
Maison 144m² à saint-vran,https://www.etreproprio.com/immobilier-22697583-vente-maison-144m-a-saint-vran-saint-vran,287 000,Saint-Vran 22230,144,8 480,6
Maison  7 pièce(s) 127 m2,https://www.etreproprio.com/immobilier-22573903-vente-maison-7-pieces-127-m2-saint-vran,207 980,Saint-Vran 22230,127,10 000,7
Maison contemporaine vue imprenable sur la campagne,https://www.etreproprio.com/immobilier-22213883-vente-maison-contemporaine-vue-imprenable-sur-la-campagne-saint-vran,283 230,Saint-Vran 22230,180,2 000,6
Maison 136m² à saint-vran,https://www.etreproprio.com/immobilier-19700177-vente-maison-136m-a-saint-vran-saint-vran,255 600,Saint-Vran 22230,136,2 197,7
Maison 136m² à saint-vran,https://www.etreproprio.com/immobilier-19062437-vente-maison-136m-a-saint-vran-saint-vran,251 520,Saint-Vran 22230,136,2 197,6
Maison saint igeaux 10 pièce(s) 200 m2,https://www.etreproprio.com/immobilier-23044014-vente-maison-saint-igeaux-10-pieces-200-m2-saint-igeaux,269 000,Saint-Igeaux 22570,200,3 386,10
Maison 217m² à saint-igeaux,https://www.etreproprio.com/immobilier-22763255-vente-maison-217m-a-saint-igeaux-saint-igeaux,275 600,Saint-Igeaux 22570,217,3 000,8
"Propriété à rénover avec gîte, dépendances et terrain de 8 300 m²",https://www.etreproprio.com/immobilier-22225466-vente-propriete-a-renover-avec-gite-dependances-et-terrain-de-8-300-m-saint-igeaux,137 000,Saint-Igeaux 22570,70,8 336,4
"Propriété avec 3 maisons st igeaux, à vendre",https://www.etreproprio.com/immobilier-21315403-vente-propriete-avec-3-maisons-st-igeaux-a-vendre-saint-igeaux,162 000,Saint-Igeaux 22570,288,5 278,15
Maison 134m² à senven-lehart,https://www.etreproprio.com/immobilier-23544742-vente-maison-134m-a-senven-lehart-senven-lehart,104 940,Senven-Lehart 22720,134,460,6
Maison 130m² à senven-lehart,https://www.etreproprio.com/immobilier-22734066-vente-maison-130m-a-senven-lehart-senven-lehart,129 500,Senven-Lehart 22720,130,800,4
Élégante maison de caractère de 181 m2 / grand jardin de 2 346 m2  / sévignac,https://www.etreproprio.com/immobilier-23645046-vente-elegante-maison-de-caractere-de-181-m2-grand-jardin-de-2-346-m2-sevignac-sevignac,167 200,Sevignac 22250,181,2 346,5
Maison 194m² à sevignac,https://www.etreproprio.com/immobilier-23270436-vente-maison-194m-a-sevignac-sevignac,299 000,Sevignac 22250,194,1 240,7
Maison 172m² à squiffiec,https://www.etreproprio.com/immobilier-22978370-vente-maison-172m-a-squiffiec-squiffiec,n.c.,Squiffiec 22200,173,1 930,8
Maison 110m² à taden,https://www.etreproprio.com/immobilier-23756401-vente-maison-110m-a-taden-taden,225 000,Taden 22100,110,372,5
Maison 185m² à taden,https://www.etreproprio.com/immobilier-23723958-vente-maison-185m-a-taden-taden,468 000,Taden 22100,185,2 002,7
Maison 141m² à taden,https://www.etreproprio.com/immobilier-23605759-vente-maison-141m-a-taden-taden,348 400,Taden 22100,141,,6
Nord de dinan - taden,https://www.etreproprio.com/immobilier-22732201-vente-nord-de-dinan-taden-taden,199 120,Taden 22100,81,491,4
Maison de maitre - taden,https://www.etreproprio.com/immobilier-23533742-vente-maison-de-maitre-taden-taden,525 000,Taden 22100,280,3 000,5
"Maison taden, proche dinan",https://www.etreproprio.com/immobilier-22619993-vente-maison-taden-proche-dinan-taden,337 500,Taden 22100,173,1 100,5
Cadre  de villegiature  en bord de rance,https://www.etreproprio.com/immobilier-20523489-vente-cadre-de-villegiature-en-bord-de-rance-taden,472 500,Taden 22100,143,1 900,10
Maison 120m² à tonquedec,https://www.etreproprio.com/immobilier-23768811-vente-maison-120m-a-tonquedec-tonquedec,265 000,Tonquedec 22140,120,1 665,5
Maison 136m² à tonquedec,https://www.etreproprio.com/immobilier-23620406-vente-maison-136m-a-tonquedec-tonquedec,290 000,Tonquedec 22140,136,1 194,6
Longère 80 m²  tonquédec,https://www.etreproprio.com/immobilier-23554417-vente-longere-80-m-tonquedec-tonquedec,199 120,Tonquedec 22140,80,27 226,5
Maison 115m² à tonquedec,https://www.etreproprio.com/immobilier-23538272-vente-maison-115m-a-tonquedec-tonquedec,230 000,Tonquedec 22140,115,486,6
Contemporaine 2016 avec vie de plain pied,https://www.etreproprio.com/immobilier-23534008-vente-contemporaine-2016-avec-vie-de-plain-pied-tonquedec,288 200,Tonquedec 22140,100,1 050,6
Ensemble immobilier à tonquédec,https://www.etreproprio.com/immobilier-23348676-vente-ensemble-immobilier-a-tonquedec-tonquedec,503 040,Tonquedec 22140,239,8 665,8
Maison de caractère à  rénover à  tonquédec,https://www.etreproprio.com/immobilier-22600087-vente-maison-de-caractere-a-renover-a-tonquedec-tonquedec,180 500,Tonquedec 22140,120,18 748,5
Maison 75m² à trebedan,https://www.etreproprio.com/immobilier-23582638-vente-maison-75m-a-trebedan-trebedan,82 900,Trebedan 22980,75,1 500,4
Maison sur sous-sol,https://www.etreproprio.com/immobilier-22156531-vente-maison-sur-sous-sol-trebedan,257 250,Trebedan 22980,110,903,5
Maison 128m² à trebeurden,https://www.etreproprio.com/immobilier-23899668-vente-maison-128m-a-trebeurden-trebeurden,372 000,Trebeurden 22560,128,477,4
Maison 128m² à trebeurden,https://www.etreproprio.com/immobilier-23893445-vente-maison-128m-a-trebeurden-trebeurden,430 000,Trebeurden 22560,128,2 195,7
Maison 160m² à trebeurden,https://www.etreproprio.com/immobilier-23197735-vente-maison-160m-a-trebeurden-trebeurden,644 800,Trebeurden 22560,160,960,5
Maison 160m² à trebeurden,https://www.etreproprio.com/immobilier-23251654-vente-maison-160m-a-trebeurden-trebeurden,624 000,Trebeurden 22560,160,1 749,8
Maison moderne de plain-pied de 118m2 - trébeurden,https://www.etreproprio.com/immobilier-22935265-vente-maison-moderne-de-plain-pied-de-118m2-trebeurden-trebeurden,510 000,Trebeurden 22560,118,430,5
Trebeurden - jolie maison ancienne renovee,https://www.etreproprio.com/immobilier-23866929-vente-trebeurden-jolie-maison-ancienne-renovee-trebeurden,327 050,Trebeurden 22560,86,660,3
Lan kerellec ensemble 2 maisons + terrain constructible,https://www.etreproprio.com/immobilier-23805223-vente-lan-kerellec-ensemble-2-maisons-terrain-constructible-trebeurden,624 000,Trebeurden 22560,161,1 800,6
Trebeurden proche bourg maison familiale sans travaux,https://www.etreproprio.com/immobilier-23805222-vente-trebeurden-proche-bourg-maison-familiale-sans-travaux-trebeurden,393 000,Trebeurden 22560,138,902,6
"Trebeurden ,  maison t3 vue mer",https://www.etreproprio.com/immobilier-23718765-vente-trebeurden-maison-t3-vue-mer-trebeurden,299 000,Trebeurden 22560,43,307,3
Maison 103m² à trebeurden,https://www.etreproprio.com/immobilier-23691582-vente-maison-103m-a-trebeurden-trebeurden,312 000,Trebeurden 22560,103,,4
Maison rénovée avec 4 chambres. 'dpe en c',https://www.etreproprio.com/immobilier-22734314-vente-maison-renovee-avec-4-chambres-dpe-en-c-trebeurden,405 000,Trebeurden 22560,125,843,7
Maison 138m² à trebeurden,https://www.etreproprio.com/immobilier-22577015-vente-maison-138m-a-trebeurden-trebeurden,393 000,Trebeurden 22560,138,902,6
Maison trebeurden (22),https://www.etreproprio.com/immobilier-22035404-vente-maison-trebeurden-22-trebeurden,393 000,Trebeurden 22560,138,902,8
Villa contemporaine avec vue mer à trébeurden (22),https://www.etreproprio.com/immobilier-23475005-vente-villa-contemporaine-avec-vue-mer-a-trebeurden-22-trebeurden,1 889 000,Trebeurden 22560,360,656,15
Maison 77m² à trebeurden,https://www.etreproprio.com/immobilier-23417228-vente-maison-77m-a-trebeurden-trebeurden,233 200,Trebeurden 22560,77,296,5
Maison traditionnelle,https://www.etreproprio.com/immobilier-23416310-vente-maison-traditionnelle-trebeurden,315 000,Trebeurden 22560,106,2 641,5
"Vente maison de caractère 180 m² + logement attenant , commerces à pied, plages à proximité , trébeurden (22560)",https://www.etreproprio.com/immobilier-23405029-vente-vente-maison-de-caractere-180-m-logement-attenant-commerces-a-pied-plages-a-proximite-trebeurden-22560-trebeurden,406 000,Trebeurden 22560,180,600,8
A 300 m de la plage,https://www.etreproprio.com/immobilier-23327203-vente-a-300-m-de-la-plage-trebeurden,1 893 420,Trebeurden 22560,400,650,15
Trébeurden – maison de charme avec vaste jardin et potentiel d'aménagement,https://www.etreproprio.com/immobilier-23299840-vente-trebeurden-maison-de-charme-avec-vaste-jardin-et-potentiel-d-amenagement-trebeurden,787 500,Trebeurden 22560,185,4 688,9
